"This paper explores the concept of minimal realisations in the context of dynamical structure functions. It begins by providing a brief overview of dynamical systems and their associated structure functions. It then presents various approaches to minimal realisations, including the concept of delay embedding and the use of transfer function models. The paper also discusses the advantages and limitations of different realisation techniques and their impact on the accuracy and robustness of the resulting models. Overall, this paper aims to provide insights into the minimisation of dynamical structure functions and to identify areas for future research in this field.",0,On minimal realisations of dynamical structure functions
"This paper presents a novel computational approach to bisimulation of hybrid dynamical systems. Bisimulation is a widely used equivalence relation in formal verification of systems. However, applying bisimulation to hybrid dynamical systems is challenging due to their complex and continuous behavior. This paper proposes a computational method to approximate the bisimulation relation for hybrid dynamical systems using a combination of numerical simulation and verification techniques. The effectiveness of the proposed approach is demonstrated through experimental results on several case studies. The results show that the proposed approach is computationally efficient and can accurately identify bisimilar systems. This work offers promising directions for the development of efficient and scalable tools for formal verification of hybrid dynamical systems.",0,A Computational Approach to Bisimulation of Hybrid Dynamical Systems
"This paper presents a method for continuous gait velocity estimation using household motion detectors. Gait velocity is an important parameter in assessing a person's mobility and overall health. The proposed method is based on the analysis of motion data collected from passive infrared sensors commonly found in households. The algorithm extracts features from the sensor data, and employs machine learning techniques to accurately estimate gait velocity. The proposed method was evaluated using a dataset of real-world gait velocity measurements from multiple subjects, and the results indicate that the method provides accurate and continuous estimation of gait velocity. The proposed method has potential for applications in healthcare and wellness monitoring, particularly for the elderly and those with mobility impairments.",0,Continuous Gait Velocity Estimation using Houseohld Motion Detectors
"This paper presents a novel approach for model reduction of linear switched systems by restricting discrete dynamics. Traditional methods for model reduction of such systems often rely on approximations that do not accurately capture the behavior of the system. In contrast, our proposed method utilizes restrictions on the discrete dynamics of the system, resulting in a more accurate model reduction. Specifically, we employ a hybrid system analysis framework that allows for the identification of a reduced model that retains the essential dynamics of the system. The effectiveness of our approach is demonstrated through simulations, showing that it can successfully reduce the size of a linear switched system while preserving its underlying behavior. This work has important implications for the design of control systems for complex and large-scale systems.",0,Model Reduction of Linear Switched Systems by Restricting Discrete  Dynamics
"This paper presents a Lyapunov functions family approach to transient stability assessment in power systems. The proposed model employs multiple Lyapunov functions to analyze different aspects of transient stability, resulting in a more comprehensive and accurate assessment. The methodology is validated using simulations on two benchmark power systems and is shown to outperform existing methods in predicting stability margins under various operating scenarios. The results demonstrate the potential of this approach for enhancing transient stability monitoring and control in power systems.",0,Lyapunov Functions Family Approach to Transient Stability Assessment
"This paper discusses the problem of achieving consensus in multi-agent systems with non-periodic sampled-data exchange and uncertain network topology. The study proposes a control scheme using a Lyapunov-based approach to deal with the uncertainty in network connectivity and the non-periodic nature of the sampled data. The theoretical analysis ensures that consensus is guaranteed under some assumptions, and simulation results demonstrate the effectiveness of the proposed method compared to existing ones. The research holds significant implications for multi-agent systems in complex environments where communication is irregular and uncertain.",0,Consensus in multi-agent systems with non-periodic sampled-data exchange  and uncertain network topology
"This paper explores the detectability of distributed consensus-based observer networks through an elementary analysis and extensions. Using a combination of theoretical analysis and simulations, the authors investigate the impact of various network parameters on the detectability of the observer networks. The results show that the detectability of the networks varies with the connectivity and measurement errors, and the effects of these parameters are discussed in detail. Furthermore, the research extends the analysis beyond the standard consensus-based observer and explores alternative observer designs to enhance detectability. Overall, this paper provides a comprehensive analysis of the detection capabilities of distributed consensus-based observer networks and offers insights into designing more effective observer networks.",0,Detectability of distributed consensus-based observer networks: An  elementary analysis and extensions
This paper proposes a novel approach to iterative learning linear model predictive control (MPC) using extremum seeking. The proposed method combines the advantages of extremum seeking and MPC to enhance the performance of the control system while minimizing the computational burden. The algorithm is designed to learn the unknown system model iteratively while maintaining control objectives. The theoretical analysis of the proposed method is presented and simulation results demonstrate the effectiveness of the approach. The Extremum Seeking-based iterative learning linear MPC approach can potentially be applied to a wide range of industrial control systems.,0,Extremum Seeking-based Iterative Learning Linear MPC
"This paper proposes a novel method for auto-tuning robust Input-Output Linearization (IOL) control using Multi-Parametric Extremum Seeking (MPES). The MPES algorithm is used to identify the optimal values of the IOL control parameters, which provide enhanced robustness against system uncertainties and disturbances. Simulation results demonstrate the effectiveness of the proposed method on a non-linear system, proving its ability to improve the stability and performance of the control system. The proposed method not only enhances the accuracy and efficiency of the IOL control but also provides a practical solution for tuning the controller for various industrial applications.",0,Multi-Parametric Extremum Seeking-based Auto-Tuning for Robust  Input-Output Linearization Control
"This paper examines the management of flexibility in multi-area power systems. The aim is to investigate the impact of increasing renewable energy penetration on the operation of the power system, and the challenges faced in balancing supply and demand. The paper presents a literature review of existing approaches to managing flexibility in power systems and proposes new methods that can be used to improve flexibility. The proposed methods include the use of smart grid technologies, energy storage, and demand side management. The paper concludes with a discussion of the benefits of improved flexibility, including reduced costs, improved system stability, and greater resilience in the face of changing weather patterns and other disruptions.",0,Managing Flexibility in Multi-Area Power Systems
This paper proposes a novel feedback control approach for switched stochastic systems using randomly available active mode information. The main contribution of this paper is a control policy that can stabilize the system using only a limited and random amount of information about the system's active mode. The proposed approach utilizes a stochastic Lyapunov function and a switching controller to address the challenges posed by the inherent uncertainties and switching dynamics in such systems. The effectiveness of the approach is demonstrated through simulations and comparisons with existing methods. This work provides a promising solution for controlling switched stochastic systems with limited and random mode information.,0,Feedback Control of Switched Stochastic Systems Using Randomly Available  Active Mode Information
"This paper discusses a novel approach for generating robust chaos in dynamical systems by exploiting symmetry violations in attractors. Specifically, the proposed method employs perturbations to the symmetry of an attractor to induce chaotic behavior. The results of numerical simulations demonstrate the effectiveness of the approach in generating robust chaos, even in the presence of noise and other disturbances. The potential applications of this approach are discussed, including in the design of secure communication systems and in the development of chaos-based computing. Overall, the findings highlight the potential of symmetry violations as a powerful tool for generating robust chaos in dynamic systems.",0,Robust Chaos Generation on the Basis of Symmetry Violations in  Attractors
"This paper proposes a methodology for constructing metrics on space of matrix-valued measures using test functions. By defining appropriate test functions on measures and utilizing geometric properties of the underlying space, we construct a functional distance measure that captures the difference between two matrix-valued measures. The proposed approach has numerous applications in data analysis, machine learning, and statistical inference. The effectiveness of the proposed metric is demonstrated through several numerical simulations and real data examples. Finally, we present theoretical properties of the proposed distance measure, including continuity and completeness.",0,Metrics for matrix-valued measures via test functions
"This paper presents an analysis of the properties of Boolean functions relevant to modeling biological systems, with a focus on functions that show biological significance. We examine the characteristics of such functions with respect to their ability to accurately capture complex biological interactions and to provide insights into the underlying mechanisms of biological processes. Additionally, we develop a method for generating biologically important Boolean functions that can be used for precision medicine applications. Our results demonstrate the effectiveness of the proposed approach in generating highly relevant functions that can serve as powerful tools for modeling and understanding biological systems.",0,On Analysis And Generation Of Biologically Important Boolean Functions
"This paper presents an in-depth study into the use of Electromagnetic Interference (EMI) signatures as a means of identifying household appliances. EMI signatures are unique electrical signals emitted by appliances that can be detected and analyzed to determine the identity of the appliance. The study examines the effectiveness of this approach by conducting experiments on a variety of appliances and analyzing the data collected. The results indicate that EMI signatures are a promising method for identifying appliances and have potential applications in various fields, including energy management and home automation. Furthermore, the paper discusses the challenges associated with this approach and suggests strategies for addressing these issues.",0,An In Depth Study into Using EMI Signatures for Appliance Identification
"This paper explores the optimal sizing of voltage control devices in distribution circuits that experience intermittent load. Voltage control devices such as capacitors and tap changers are crucial for maintaining stable voltage levels and mitigating voltage violations in distribution systems. However, their optimal sizing varies based on the duration and magnitude of intermittent loads. This paper presents a comprehensive methodology for computing the optimal sizing of voltage control devices in distribution circuits with intermittent loads. The proposed methodology is validated using numerical simulations on a sample distribution circuit. The results demonstrate that the proposed method can effectively size the voltage control devices to maintain the prescribed voltage levels with increased operational efficiency, reduced energy losses, and negligible voltage violations.",0,Optimal Sizing of Voltage Control Devices for Distribution Circuit with  Intermittent Load
"This paper analyzes the impact of a nonzero bound on the Fiedler eigenvalue on the H-infinity norm of vehicular platoons. Through simulation and analysis, it is shown that such a bound can cause an exponential increase in the H-infinity norm, which has important implications for the performance and stability of vehicular platoons. These findings highlight the importance of careful consideration of the Fiedler eigenvalue and its impact on vehicular systems.",0,Nonzero bound on Fiedler eigenvalue causes exponential growth of  H-infinity norm of vehicular platoon
"This paper investigates the ultimate boundedness of droop controlled Microgrids with secondary loops. The objective is to present a method that ensures the stability of Microgrids under uncertainties and disturbances. The proposed approach provides a framework to analyze the effect of secondary control loops in regulating the frequency and voltage in Microgrids. The paper establishes the stability of the system through the Lyapunov approach, and simulations are conducted to demonstrate the effectiveness of the method. Finally, the paper concludes by presenting the potential of this approach for practical implementation in Microgrids.",0,Ultimate boundedness of droop controlled Microgrids with secondary loops
"This paper explores the significant potential for residential thermal loads to provide regulation reserve, which can enhance electricity grid stability and reduce overall system costs. Through an evaluation of different scenarios and models, the paper analyzes the economics of utilizing residential thermal loads for regulation reserve services. The results show that residential thermal loads can effectively contribute to grid stability and provide economic benefits for both the consumers and the utilities. The paper concludes with relevant policy recommendations for integrating residential thermal loads into regulation reserve markets.",0,Potentials and Economics of Residential Thermal Loads Providing  Regulation Reserve
"This paper proposes a novel approach to control synthesis of Markov Decision Processes (MDPs) for Linear Temporal Logic (LTL) specifications using machine learning techniques. The proposed approach utilizes reinforcement learning and supervised learning algorithms to efficiently synthesize controllers that satisfy given LTL specifications. The approach also incorporates a learning-based approach to identify the optimal control policy for a given MDP-LTL problem. Experimental results show that the proposed method outperforms existing methods in terms of computational time and achieved control objectives. Overall, this research showcases the potential of machine learning techniques in developing effective control synthesis methods for MDP-LTL systems.",0,A Learning Based Approach to Control Synthesis of Markov Decision  Processes for Linear Temporal Logic Specifications
"This paper proposes a distributed consensus algorithm for uncertain agents that aims to minimize the total energy consumed during the consensus process. The algorithm is designed to incorporate uncertainties in the communication network and the behavior of the agents while achieving consensus with a high degree of accuracy. Simulation results demonstrate the effectiveness of the proposed algorithm in achieving minimum-energy consensus, even in the presence of significant uncertainties. Overall, this algorithm has the potential to significantly reduce the energy consumption and increase the efficiency of distributed consensus in various applications.",0,Minimum-Energy Distributed Consensus of Uncertain Agents
"This paper proposes a distributed consensus algorithm for linear multi-agent systems with switching directed topologies, where agents can communicate and exchange information through a peer-to-peer network without a centralized control. The proposed algorithm aims to achieve consensus even in the presence of uncertain interaction topology switching among agents. Theoretical proofs are provided to guarantee global asymptotic consensus, and simulation results are presented to validate the effectiveness of the proposed algorithm.",0,Distributed Consensus of Linear Multi-Agent Systems with Switching  Directed Topologies
"This paper proposes a novel approach for the automatic retraction and full cycle operation of a class of airborne wind energy generators. The system consists of a flexible tethered wing that is capable of generating electricity by exploiting the wind energy at high altitudes. The proposed approach incorporates a control algorithm to enable automatic retraction of the wing during high winds and full cycle operation during low winds. The algorithm utilizes a range of sensors to monitor wind speed, direction, and tether tension to ensure efficiency and safety of the system. Numerical simulations and experimental results demonstrate the effectiveness of the proposed algorithm in achieving automatic retraction and full cycle operation, making it a promising solution for airborne wind energy generation.",0,Automatic Retraction and Full Cycle Operation for a Class of Airborne  Wind Energy Generators
"In this paper, we propose a compartmental model to analyze the dynamical behavior of traffic networks. The model is based on the concept of traffic compartments, which are defined as regions of traffic flow between intersections. We introduce a set of ordinary differential equations to represent the state of each traffic compartment, taking into account factors such as traffic flow, speed, and density. By simulating the model on various traffic networks, we observe a range of dynamical behaviors, including chaotic and periodic patterns, which are dependent on the parameters of the model and the topology of the network. We also investigate the impact of disruptions such as accidents and congestion on the traffic flow, and quantify the effects using sensitivity analyses. Our results demonstrate the effectiveness of the compartmental model in capturing the complex dynamics of traffic networks, and suggest potential applications in traffic management and control.",0,A Compartmental Model for Traffic Networks and its Dynamical Behavior
"This paper proposes a novel approach for practical topology update detection in power systems using sparse Phasor Measurement Units (PMUs) called FLiER. FLiER leverages a data-driven approach to identify topology changes in real-time using only a subset of critical PMUs, thereby reducing the computational load and data storage requirements. The proposed method is tested on a standard IEEE 30-bus system and compared to existing approaches, demonstrating its superior performance in terms of accuracy and computational efficiency. Overall, the findings in this paper highlight the potential of FLiER as a practical tool for power system operators to detect and respond to topology changes in real-time.",0,FLiER: Practical Topology Update Detection Using Sparse PMUs
"The paper titled Performance Analysis of Faults Detection in Wind Turbine Generator Based on High-Resolution Frequency Estimation Methods analyzes the performance of fault detection in wind turbine generators by employing high-resolution frequency estimation methods. The paper investigates the effects of different faults in the rotor and stator of the generator, by simulating several scenarios and analyzing the results. The authors analyze the accuracy and precision of the methods used in fault detection and compare them with traditional fault detection techniques. The findings of this study may provide insights towards improving the fault detection mechanisms of wind turbine generators, which will enhance their reliability and efficiency.",0,Performance Analysis of Faults Detection in Wind Turbine Generator Based  on High-Resolution Frequency Estimation Methods
"This paper presents an extended small-gain theorem that allows for the analysis of interconnected systems with multiple input and output channels. The new theorem is derived from the foundational principles of small-gain theory, but it incorporates a range of new mathematical techniques and tools that enhance its applicability in practical settings. The main contribution of this work is to provide a rigorous framework for the design and analysis of complex interconnected systems that arise in a range of engineering and scientific applications, enabling the identification of stability and robustness properties in the presence of uncertainty and disturbances. This paper provides a theoretical foundation for the extended small-gain theorem, accompanied by examples that illustrate its application in various settings. The results suggest that the extended small-gain theorem is a powerful and versatile tool for the design and analysis of interconnected systems, revealing new insights into the behavior of complex systems and enabling the development of more efficient and effective control strategies.",0,An Extended Small-Gain Theorem
"This paper aims to explore the allocation policies and market decisions surrounding rate-constrained energy services. As the demand for energy services continues to increase, energy companies are facing a need to regulate consumption through rate constraints. This study examines the different allocation policies that could be implemented to distribute the limited energy resources fairly among consumers. Furthermore, the paper analyzes the impact of these allocation policies on market decision-making by exploring the behavior of energy companies under different conditions. Ultimately, this research aims to provide insights into the optimal allocation policies that can be implemented to ensure the sustainability of rate-constrained energy services while maintaining market efficiency.",0,Rate-constrained Energy Services: Allocation Policies and Market  Decisions
"This paper presents an analysis of Boolean functions using interaction graphs and their impact on systems biology. The study focuses on understanding the role of interaction graphs in modeling complex biological systems and their influence in the prediction of system behavior. We begin by introducing Boolean functions and their applications in systems biology. Next, we discuss the concept of interaction graphs and their use in modeling interdependent systems. We highlight the importance of interaction graph analysis in understanding systems' behavior and suggest ways to improve current techniques. Finally, we present case studies demonstrating the influence of interaction graphs on the prediction of biological system behavior. The results of this study can aid researchers in designing effective models for predicting system behavior by improving interaction graph analysis techniques.",0,Analysis of Boolean Functions based on Interaction Graphs and their  influence in System Biology
"This paper presents a novel drag-tracking guidance framework for entry vehicles that do not have drag rate measurement capability. The proposed approach leverages information from dynamic models of the vehicle and utilizes a batch estimation technique to estimate the drag coefficient in real-time. The guidance algorithm uses this estimate to track a desired drag profile, ensuring safe and accurate descent trajectory control. Simulation results demonstrate the effectiveness of the proposed methodology in terms of guidance accuracy and robustness under various uncertainties. The approach presented in this paper represents a promising solution for entry vehicles that lack drag rate sensors, enabling safe and reliable performance during entry missions.",0,Drag-Tracking Guidance for Entry Vehicles Without Drag Rate Measurement
"This paper presents a comprehensive investigation of the impact of wind penetration on power system equilibrium. A numerical continuation approach is used to simulate different scenarios of increased wind power penetration, taking into consideration the effects on voltage, frequency stability, and line congestion. The results highlight the critical role of wind power in significantly altering the power system's operating dynamics and suggest the need for corresponding adjustments in control strategies and infrastructure design. Overall, this study provides valuable insights into the challenges and opportunities associated with the integration of wind energy into modern power systems.",0,Exploring the Impact of Wind Penetration on Power System Equilibrium  Using a Numerical Continuation Approach
"This paper presents MetaCache, a new metadata caching technique that improves the efficiency of metadata operations in Linux file systems. The approach is based on the idea of leveraging existing data caches to store metadata information. By doing so, MetaCache reduces the overhead of traditional metadata caching techniques, while also improving performance and scalability. We demonstrate the effectiveness of MetaCache through a series of experiments that compare it against traditional caching techniques. Our results show that MetaCache outperforms other techniques in terms of cache hit rates, metadata access times, and file system throughput. Overall, MetaCache provides an efficient and scalable solution for metadata caching in Linux file systems.",0,MetaCache: Efficient Metadata Caching in Linux file system
"This paper presents a study on the problem of continuous-time consensus in multi-agent systems with non-instantaneous reciprocity. The non-instantaneous reciprocity means that agents experience a delay in receiving information from other agents. The paper proposes a new consensus algorithm that takes into account this delay and ensures that all agents converge to a common value over time. The theoretical analysis of the proposed algorithm is provided, and its effectiveness is demonstrated through simulation results. It is concluded that the proposed algorithm can handle non-instantaneous reciprocity in continuous-time consensus in multi-agent systems effectively, making it suitable for various real-world applications, such as power grids and traffic control systems.",0,Continuous-Time Consensus under Non-Instantaneous Reciprocity
"The paper discusses the development of an efficient method for calculating non-asymptotic confidence regions in a distributed manner over wireless sensor networks. The proposed algorithm aims to reduce the computational burden of traditional centralized approaches, allowing for more efficient and scalable operation. The approach is tested in a simulated environment, demonstrating its effectiveness in terms of accuracy and computation time. The results suggest that the proposed algorithm has the potential to enable practical, real-world applications of wireless sensor networks that require confidence region computation.",0,Efficient Distributed Non-Asymptotic Confidence Regions Computation over  Wireless Sensor Networks
"This paper presents a novel approach for the design of distributed sensing-estimation systems with quality feedback, focusing on optimal schemes. The proposed cross-layer design takes into account the interplay between the different layers of the system and optimizes the overall performance in terms of sensing/estimation accuracy and feedback quality. The paper introduces the key elements of the proposed design, including the optimal sensing and estimation algorithms, the feedback mechanisms and the communication network. Performance analysis and numerical simulations demonstrate the effectiveness and superiority of the proposed approach compared to existing methods. This is the first part of a two-part series, with the second part focusing on practical implementation and experimental evaluation.",0,"Cross-layer design of distributed sensing-estimation with quality  feedback, Part I: Optimal schemes"
"This paper presents a novel approach to cross-layer design in distributed sensing-estimation systems with quality feedback, focusing specifically on myopic schemes. The proposed design aims to optimize the trade-off between the sensing and estimation quality in a distributed network, while taking into account the feedback provided by quality measures. The paper provides comprehensive analysis and simulations to demonstrate the effectiveness of the proposed myopic schemes, and discusses their practical implications in real-world applications of distributed sensing-estimation systems.",0,"Cross-layer design of distributed sensing-estimation with quality  feedback, Part II: Myopic schemes"
"This paper presents a novel approach for selecting gain matrices for a state-space controller design using a quadrotor as a case study. The proposed algorithm is independent of vehicle parameters, making it scalable and applicable to different types of quadrotors without the need for re-tuning. The algorithm takes into consideration the desired closed-loop behavior and uses dynamic optimization techniques to optimize the gain matrices. Simulations and experiments demonstrate the effectiveness of the proposed method in achieving desired performance metrics.",0,Vehicle Parameter Independent Gain Matrix Selection for a Quadrotor  using State-Space Controller Design Methods
"This paper proposes a novel travelling wave approach to modeling a multi-agent system with a path-graph topology. The approach takes into consideration the dynamics of the individual agents and their interaction with the neighboring agents. By using a travelling wave analysis, the paper presents a new and efficient way to analyze the stability and convergence of the system. The theoretical results are complemented with simulation experiments that illustrate the effectiveness of the proposed approach. Overall, the paper provides a valuable contribution to the field of multi-agent systems with path-graph topology.",0,A travelling wave approach to a multi-agent system with a path-graph  topology
"This paper proposes a distributed algorithm for widely linear frequency estimation in unbalanced three-phase power systems. The algorithm uses a consensus-based approach to estimate the frequency of each phase, accounting for any imbalances in the system. Simulation results demonstrate the effectiveness of the proposed algorithm and show its ability to accurately estimate the frequency even in the presence of noise and imbalances. This approach can be useful in power systems where traditional algorithms struggle to provide accurate frequency estimation due to unbalanced loads.",0,Distributed Widely Linear Frequency Estimation in Unbalanced Three Phase  Power Systems
"This paper discusses the development of a capacity estimation model for Vehicle-to-Grid (V2G) frequency regulation services, utilizing a smart charging mechanism. It aims to optimize the estimation of available capacity by considering the charging patterns of both individual electric vehicles and the overall electricity grid. The proposed model is tested on real-world data, and the results demonstrate the effectiveness of the smart charging mechanism in enhancing V2G capacity estimation, leading to improved V2G frequency regulation services. This study provides valuable insights into the potential of V2G technology and highlights the importance of developing accurate capacity estimation models for successful implementation.",0,Capacity Estimation for Vehicle-to-Grid Frequency Regulation Services  with Smart Charging Mechanism
"This paper presents a new framework for real time Hardware-in-the-Loop (HIL) simulation for control design. The proposed framework is designed to be user-friendly and easy to implement with the help of graphic user interfaces. It incorporates advanced algorithms for simulation, control algorithms and hardware interfacing, offering an efficient approach to test, evaluate and validate control strategies. The paper also demonstrates the validation and practicality of the proposed framework through comparative simulations with real-time system hardware.",0,A Framework for Real Time Hardware in the loop Simulation for Control  Design
"This paper presents a study on the use of the invariant extended Kalman filter (IEKF) as a stable observer in nonlinear systems. The IEKF is an adaptation of the widely used extended Kalman filter, which incorporates a correction factor to ensure stability in the estimation process. The paper explores the theoretical foundation of the IEKF and its practical implementation as a stable observer. A case study is also provided to demonstrate the effectiveness of the IEKF in estimating the state variables of a nonlinear system. Results indicate that the IEKF is a robust and reliable observer for nonlinear systems, providing accurate state estimates in the presence of noise and model uncertainty.",0,The invariant extended Kalman filter as a stable observer
"This paper proposes a novel approach to mobile coverage control using higher order Voronoi diagrams. The Voronoi diagram is a powerful tool for efficiently dividing space into regions based on proximity to a set of points, and has been widely used in mobile robotics and sensor networks. Building upon this foundation, the authors introduce a higher order Voronoi diagram which incorporates additional levels of proximity information. This approach allows for more precise control of mobile sensor networks that require varying levels of coverage, such as search and rescue operations or environmental monitoring. The paper includes an implementation of the proposed method and presents experimental results showcasing its effectiveness in controlling the coverage of a mobile sensor network.",0,Higher order Voronoi based mobile coverage control
"This paper focuses on the development of bounds for multiple sensor fusion. Sensor fusion is the process of integrating data from multiple sensors to provide the most accurate and complete information possible. However, often the accuracy of the fusion process is unknown, leading to uncertainties in the resulting data. In this paper, we derive bounds on the accuracy of the fusion process, taking into account factors such as noise and uncertainty. We showcase our bounds on simulated data, and discuss the implications for real-world sensor fusion applications. Finally, we discuss potential future directions for research in this area.",0,Bounds on Multiple Sensor Fusion
"The paper titled Characterization of Driver Nodes of Anti-Stable Networks aims to explore the properties of driver nodes in anti-stable networks, which have been shown to play a significant role in the propagation of information and control. This study employs graph theory and control theory tools to identify and analyze the characteristics of driver nodes in anti-stable networks. Through detailed simulations and experiments, the paper demonstrates that anti-stable networks possess unique properties that lead to the identification of distinct driver nodes. The findings of this research can contribute to the understanding of network dynamics, provide insights into the design of control strategies, and ultimately lead to the development of more stable and robust networks.",0,Characterization of Driver Nodes of Anti-Stable Networks
This paper proposes a novel approach for optimal scheduling of electric vehicle (EV) charging in low-voltage distribution systems. The aim of the study is to minimize the total cost of charging EVs while satisfying various constraints such as available power capacity and arrival and departure times of EVs. The proposed approach incorporates stochastic modeling of EV arrival and departure times and uses mixed integer linear programming to solve the optimization problem. The effectiveness of the proposed approach is demonstrated through simulation results on a case study. The findings suggest that the proposed approach leads to significant savings in terms of the total cost of charging EVs while successfully managing the constraints in the low-voltage distribution system.,0,Optimal Scheduling of Electric Vehicles Charging in low-Voltage  Distribution Systems
"This paper explores the use of dynamic controllers and proportional asymmetry in scaling bidirectional platoons. Bidirectional platooning involves vehicles moving in opposite directions, and the coordination of these vehicles is crucial in maintaining a safe distance and avoiding collisions. The study investigates the impact of dynamic controllers, which adjust the speed of each vehicle in real-time, and proportional asymmetry, which adjusts the distance between each vehicle based on their relative speeds. Through simulations and experiments, the study shows that the use of dynamic controllers and proportional asymmetry significantly improves vehicle coordination, leading to increased platoon scalability and reduced collision risk.",0,Scaling in bidirectional platoons with dynamic controllers and  proportional asymmetry
"This paper proposes a novel approach using Bernstein-based polynomials to analyze the stability of switched systems and formal verification techniques using HOL Light. The use of Bernstein-based polynomials allows for an efficient and accurate method of analyzing the stability of switched systems with polynomial switchings. Additionally, the formal verification method using HOL Light provides a rigorous and reliable means of verifying the correctness of the proposed approach. The results demonstrate the effectiveness of this approach in analyzing and verifying the stability of switched systems.",0,Bernstein-based polynomial approach to study the stability of switched  systems and formal verification using HOL Light
"This paper explores the use of approximate Bayesian algorithms for multiple target tracking in scenarios where binary sensor measurements are available. The proposed algorithms provide a computationally efficient solution to the challenging problem of tracking multiple targets with limited sensor information. The framework is based on the use of particle filters, and a novel approach to coalescing particles is introduced to accurately estimate the number of targets in the environment. Simulation results demonstrate the effectiveness of the proposed algorithms, which provide improved tracking performance compared to existing methods while maintaining a low computational cost.",0,Approximate Bayesian algorithms for multiple target tracking with binary  sensors
"This paper presents a modular converter system designed for low-cost off-grid energy storage using second life Li-ion batteries. The main objective of the proposed system is to provide an affordable alternative for off-grid energy storage, while reusing otherwise discarded Li-ion batteries from electric vehicles. The proposed system consists of a modular converter topology, which permits a flexible and scalable solution for different battery capacities and different energy demands. Moreover, the system is designed to optimize the use of the available battery capacity, maximize the system efficiency, and guarantee the safety of the batteries. The experimental results show that the proposed system, using second life Li-ion batteries, can successfully provide a low-cost solution for off-grid energy storage, with high reliability and efficiency, and without compromising the safety of the batteries.",0,Modular converter system for low-cost off-grid energy storage using  second life Li-ion batteries
This paper presents a novel approach for designing stochastic optimal linear control for wireless networked control systems with delays and packet losses. The proposed methodology takes into account the random nature of the communication channel and provides a framework for designing control strategies that can adapt to these uncertainties. The approach is based on the use of state estimation techniques and the development of a dynamic programming algorithm that can optimize the control policy over an infinite time horizon. Simulation results demonstrate the effectiveness of the proposed approach in improving the performance of the wireless networked control system under various communication scenarios. The results also highlight the importance of considering the stochastic nature of the communication channel in the design of control strategies for wireless networked control systems.,0,Stochastic Optimal Linear Control of Wireless Networked Control Systems  with Delays and Packet Losses
"This paper investigates the issue of integrity attacks on real-time pricing in smart grids and proposes a solution to mitigate their impact. The paper highlights the vulnerabilities of the pricing mechanism to malicious attacks and provides an overview of existing solutions. The proposed solution uses consensus-based algorithms to detect and prevent attacks while ensuring the accuracy and effectiveness of the pricing mechanism. The effectiveness of the proposed solution is demonstrated through simulations and experimentation. The paper concludes that the proposed solution can effectively attenuate the impact of integrity attacks, making the pricing mechanism in smart grids more secure and robust.",0,Attenuating the Impact of Integrity Attacks on Real-Time Pricing in  Smart Grids
"This paper proposes a novel approach for the temporal logic control of stochastic linear systems using an abstraction refinement strategy for probabilistic games. Specifically, the use of abstraction techniques helps to reduce the computational complexity of the control problem, while refinement techniques allow for improved accuracy of control synthesis. The proposed method is validated through simulations on several benchmark problems demonstrating its effectiveness and potential for real-world applications. The paper concludes that the proposed approach provides a promising direction for the design of efficient and accurate control strategies for stochastic linear systems.",0,Temporal Logic Control for Stochastic Linear Systems using Abstraction  Refinement of Probabilistic Games
"This paper presents a study on distributed adaptive consensus protocols for linear multi-agent systems with directed graphs and external disturbances. With the increasing complexity of multi-agent systems, it is necessary to develop protocols that can guarantee consensus in the face of changing environments. The proposed protocols utilize adaptive control techniques to achieve consensus among agents, even in the presence of external disturbances. The effectiveness of the proposed protocols is demonstrated through simulations on various network topologies with different disturbance levels. Overall, the results suggest that the distributed adaptive consensus protocols can provide a promising solution for achieving consensus in complex multi-agent systems.",0,Distributed Adaptive Consensus Protocols for Linear Multi-agent Systems  with Directed Graphs and External Disturbances
"This paper explores the concept of integral control on Lie groups, a powerful tool for controlling dynamic systems on manifold-like structures. We begin by introducing the basic theory of Lie groups and their associated Lie algebras, along with a brief overview of integral control and its applications in control theory. Next, we delve into the key techniques used for constructing integral control laws on Lie groups, including the use of differential forms, Cartan's moving frame method, and Lie theoretic primitive operations. We provide several illustrative examples, including the control of attitude dynamics on the special orthogonal group and the control of underactuated mechanical systems. Finally, we discuss some recent developments in the field, including the use of integral control for output regulation, nonlinear observer design, and adaptive control. Overall, this paper demonstrates the potential for integral control on Lie groups to provide a powerful and flexible framework for controlling complex and highly-structured systems.",0,Integral Control on Lie Groups
