This paper presents a novel approach for computing the bounded epsilon-reach set of a class of deterministic and transversal linear hybrid automata. The proposed method utilizes a combination of linear programming and set-inversion techniques to compute the reachable set of the system. The method ensures the set computed is bounded while minimizing the computational complexity. The approach is demonstrated using several examples to showcase its effectiveness and efficiency for approximating the reachable set of the system. This research provides an important contribution towards understanding the behavior of linear hybrid automata with a view of improving control and optimization of such systems.,0,Bounded epsilon-Reach Set Computation of a Class of Deterministic and  Transversal Linear Hybrid Automata
This paper proposes a novel observer design method for Takagi-Sugeno descriptor systems subject to Lipschitz constraints. The proposed methodology combines the algebraic Riccati equation and the linear matrix inequality approach to design observer parameters that guarantee asymptotic stability and exponential convergence. The stability analysis of the observer is demonstrated using a quadratic Lyapunov function. Simulation results illustrate the effectiveness and applicability of the proposed approach. The proposed observer design method offers a new perspective to improve the tracking and estimation performance of Takagi-Sugeno descriptor systems subject to Lipschitz constraints.,0,Observer Design for Takagi-Sugeno Descriptor System with Lipschitz  Constraints
"This paper presents a distributed traffic signal control algorithm that optimizes network throughput by dynamically adjusting signal timings at each intersection. The proposed algorithm takes into account both the current traffic conditions and the predicted traffic demand to allocate green time efficiently. Simulation results show that our algorithm outperforms traditional signal control methods in terms of network throughput while maintaining reasonable delay for vehicles at individual intersections. Additionally, the proposed algorithm is scalable and can be easily implemented in real-world traffic systems.",0,Distributed Traffic Signal Control for Maximum Network Throughput
"This paper aims to propose a novel approach for accurately estimating the strength of gaseous substances using transient data. The current state-of-the-art methods for strength estimation face limitations due to the effect of environmental factors and measurement inaccuracies. Therefore, this paper proposes a new method that accounts for these factors and uses machine learning techniques to enhance the accuracy of the estimation. The approach is validated on real-world datasets, demonstrating significant improvements in accuracy over existing methods. This study presents a promising avenue for accurate estimation of gaseous strength, with potential applications in various fields such as chemical engineering and environmental monitoring.",0,Accurate Estimation of Gaseous Strength using Transient Data
"This paper proposes a method for maximizing the algebraic connectivity of a network of robots subject to a set of constraints. The optimization problem is solved in a distributed manner, ensuring that each robot leverages its local information to make autonomous decisions. The proposed approach leverages recent advances in optimization and consensus algorithms, and is shown to improve the robustness and stability of the network. The paper concludes with a set of experimental results that demonstrate the effectiveness of the proposed method.",0,Constrained Distributed Algebraic Connectivity Maximization in Robotic  Networks
"In this paper, we present a new approach for the decentralized estimation of Laplacian eigenvalues in multi-agent systems. Our method leverages the connectivity structure of the network and relies on each agent's local information to compute an estimate of the Laplacian eigenvalues. We propose a distributed consensus algorithm that allows agents to collaborate and exchange information, ultimately leading to an accurate estimation of the Laplacian eigenvalues. We also analyze the convergence properties of our algorithm and provide numerical simulations to demonstrate its effectiveness. Our approach has implications for a range of distributed estimation problems, particularly within the field of networked systems.",0,Decentralized Estimation of Laplacian Eigenvalues in Multi-Agent Systems
"This paper presents a methodology for the regional system identification and computer-based switchable control of a nonlinear hot air blower system. The proposed method involves the use of a multivariate adaptive regression splines (MARS) algorithm for the identification of the system's nonlinear behavior in different operating regions. Subsequently, a switchable control strategy is developed using a fuzzy inference system (FIS) to achieve improved system response and energy efficiency. Performance evaluation tests were conducted on the developed control system, which demonstrated its capability to effectively regulate the temperature of the hot air blower system in different operating regions. The results obtained confirm the superiority of the proposed methodology over conventional control strategies, highlighting its potential for use in various industrial applications.",0,Regional System Identification and Computer Based Switchable Control of  a Nonlinear Hot Air Blower System
"This paper presents a detailed study of the structural analysis of high-index differential algebraic equations (DAEs) for process simulation. The traditional approach to process simulation involves the use of ordinary differential equations (ODEs). However, in some cases, high-index DAEs can provide a more accurate representation of the system being modeled. In this paper, we employed the structural analysis method to examine the properties of high-index DAEs, which are crucial in process simulation. We also analyzed the stability of the equations using numerical methods. Our findings provide insight into the use of high-index DAEs in process simulation and present potential areas for further research.",0,Structural analysis of high-index DAE for process simulation
"This paper proposes a novel approach for subspace system identification using a weighted nuclear norm optimization technique. By exploiting the low-rank structure of the system, our proposed method achieves improved accuracy and robustness in identifying the underlying dynamics. We demonstrate the effectiveness of our approach through extensive simulations and comparisons with state-of-the-art methods. The results suggest that our method is highly promising for subspace system identification applications.",0,Subspace System Identification via Weighted Nuclear Norm Optimization
"This paper explores the challenge of cooperative target realization in multi-agent systems, where agents are able to make choice-based actions. We present a framework that combines the concept of cooperative game theory with the ability for agents to make autonomous decisions about their actions. Our approach focuses on enabling agents to strategically select actions that lead to the achievement of target goals while also maximizing their individual utility. Through experimental evaluations, we demonstrate the effectiveness and flexibility of the proposed framework in various scenarios. This paper contributes to the development of cooperative multi-agent systems that can facilitate efficient target realization while allowing for diverse and autonomous decision-making.",0,Cooperative Target Realization in Multi-Agent Systems Allowing  Choice-Based Actions
"This paper presents a framework for dynamic power distribution and energy management in a reconfigurable multi-robotic organism. The proposed approach leverages the flexibility and adaptability of reconfigurable robots to efficiently distribute power among them based on their current task requirements and energy levels. The system employs a decentralized control mechanism that relies on local sensors and intelligent decision-making algorithms to optimize power distribution and energy usage. Simulation results demonstrate the effectiveness of the proposed approach in improving energy efficiency and prolonging the overall operating time of the multi-robotic organism. This framework has potential applications in various fields such as search and rescue, surveillance, and environmental monitoring.",0,Dynamic Power Distribution and Energy Management in a Reconfigurable  Multi-Robotic Organism
"This paper presents the Hycon2 Benchmark, which is an experimental framework designed for testing the effectiveness and efficiency of different optimization algorithms deployed in power network systems. The framework provides a comprehensive set of benchmarks, including various challenging scenarios and constraints, to facilitate the development and testing of new solutions for power network optimization. The paper describes the Hycon2 Benchmark in detail, including its architecture, design, and implementation, and presents the results of several experiments that demonstrate the effectiveness and efficiency of the framework for evaluating optimization algorithms in power network systems. This paper aims to provide a valuable resource for researchers and practitioners working in the field of power network optimization.",0,Hycon2 Benchmark: Power Network System
"This paper explores the Japanese government's initiatives, investments, and collaborations in the development of a smart grid. It provides a comprehensive overview of the policies and strategies that have been implemented to promote renewable energy sources and reduce the country's dependence on fossil fuels. The paper also highlights the key players in the Japanese smart grid industry and the innovative technologies they are employing to improve energy efficiency and reliability. Furthermore, it examines the partnerships between the Japanese government, industry leaders, and research institutions in advancing the smart grid infrastructure. By analyzing the Japanese experience, this paper provides insights into the challenges and opportunities of implementing a smart grid in other countries.",0,"The Japanese Smart Grid Initiatives, Investments, and Collaborations"
"This paper explores the concept of dynamic pricing in smart-grid networks. As the demand for energy increases and the availability of resources becomes scarcer, it is becoming increasingly important to implement pricing strategies that are both cost-effective and sustainable. Smart-grid networks offer a unique opportunity to integrate dynamic pricing models that take into account real-time data and consumer behavior. This paper examines the different approaches to dynamic pricing, including time-of-use pricing, critical peak pricing, and real-time pricing. Additionally, the paper explores the benefits and challenges of implementing a dynamic pricing system in the context of smart-grid networks, including the role of consumer awareness and engagement. The results of this study suggest that a well-designed dynamic pricing system can lead to significant improvements in energy management, cost savings, and environmental sustainability.",0,Dynamic Pricing of Power in Smart-Grid Networks
"This paper proposes a minimax linear quadratic Gaussian control approach for nonlinear multi-input multi-output systems that are subject to time-varying uncertainties. The objective of this work is to design a robust controller that maximizes the worst-case performance of the system under consideration. To achieve this goal, a robust control framework is developed that integrates a minimax optimization approach with a linear quadratic regulator design. The proposed method is shown to be effective in enhancing the robustness of the controlled system, as evidenced by numerical simulations.",0,Minimax Linear Quadratic Gaussian Control of Nonlinear MIMO System with  Time Varying Uncertainties
"This paper explores the efficiency-risk tradeoffs that arise in dynamic oligopoly markets, with a particular focus on electricity markets. Through a game-theoretic analysis, we investigate how market participants balance the desire for greater efficiency with the need to manage risk in the face of uncertainty. We identify several factors that influence these tradeoffs, including market structure, regulatory environment, and technological innovation. Our findings provide insight into the challenges facing electricity market operators, and offer potential strategies for improving market performance while mitigating risk.",0,Efficiency-Risk Tradeoffs in Dynamic Oligopoly Markets - with  application to electricity markets
"This paper focuses on the design of unstable nonlinear networked control systems using integrated symbolic methodologies. The proposed approach involves the development of novel symbolic tools which facilitate the representation and manipulation of complex nonlinear systems. Through the integration of symbolic techniques with modern control theory, the design process is simplified and the resulting system exhibits greater stability and robustness. The paper presents theoretical analysis and simulation results which demonstrate the effectiveness of the proposed approach for designing complex systems with nonlinear dynamics and networked communication constraints.",0,Integrated Symbolic Design of Unstable Nonlinear Networked Control  Systems
"This paper presents an innovative approach to designing an agile missile controller using an adaptive nonlinear backstepping control method. The proposed controller aims to improve missile agility and stability in dynamic and uncertain environments. The adaptive feature of the controller allows it to adjust to changes in the dynamics of the missile and the environment, ensuring better control performance. The nonlinear backstepping control model is utilized to handle the nonlinearities and uncertainties inherent in missile dynamics. Simulation results show that the proposed controller outperforms existing linear controllers and adapts effectively to the changing environments, making it a promising approach for future missile control systems.",0,Agile Missile Controller Based on Adaptive Nonlinear Backstepping  Control
"This paper focuses on the design of a missile acceleration controller using a combination of PI and time-delay adaptive feedback linearization methodology. The aim is to achieve stable and accurate control over the acceleration response of the missile, even in the presence of model uncertainties and disturbances. The proposed controller design approach is based on a mathematical model of the missile dynamics, and the resulting control system is analyzed and validated using simulation experiments. The simulation results demonstrate the effectiveness of the proposed control method in achieving the desired missile acceleration trajectory with enhanced robustness and stability. Overall, the proposed methodology offers a promising solution for the development of advanced missile control systems.",0,Missile Acceleration Controller Design using PI and Time-Delay Adaptive  Feedback Linearization Methodology
"This paper proposes a novel approach to the formulation of weighted optimal guidance laws with an impingement angle constraint. This approach is based on the use of a generalized mathematical framework that can be applied to a variety of different guidance scenarios. The resulting formulation is shown to be effective in generating guidance laws that can efficiently guide a missile to its target while minimizing the risk of impingement at undesired angles. In addition, the proposed approach offers a high level of flexibility and adaptability, making it potentially useful for a wide range of applications in the field of missile guidance and control.",0,Generalized Formulation of Weighted Optimal Guidance Laws with Impact  Angle Constraint
"The paper titled Communicating Processes with Data for Supervisory Coordination presents a novel approach to improving communication and coordination within a supervisory context. By utilizing data-driven techniques, the proposed method facilitates the exchange of information between different processes involved in a given system. The approach is designed to enhance supervisory coordination for tasks such as scheduling, decision-making, and resource allocation. The paper outlines the key components of the method and provides a case study to demonstrate its effectiveness in practical applications. Overall, the paper offers a valuable contribution to the field of supervisory coordination and provides insights into the advantages of leveraging data for improved communication processes.",0,Communicating Processes with Data for Supervisory Coordination
"This paper aims to explore the effectiveness of global passive systems as a sustainable architectural design solution. The study focuses on the use of natural ventilation, thermal mass, shading devices, and other passive cooling techniques to reduce the reliance on mechanical cooling systems. The research involves a comprehensive literature review, case studies, and simulation analysis to examine the performance and limitations of these systems. The findings suggest that global passive systems offer a feasible and sustainable approach to address the challenges of energy consumption and climate change in building design. The paper concludes with recommendations for further development and implementation of passive systems in future architectural designs.",0,Global Passive System Approximation: A Study on the Efficiency of Passive Cooling Techniques in Architectural Design
"This paper presents the synthesis of reactive protocols for vehicle-to-vehicle communication. The proposed approach combines traditional reactive synthesis techniques with network science to address the challenges of communication between autonomous vehicles. The resulting protocols are designed to ensure safe and efficient communication, even in the presence of uncertainty and dynamic environments. The approach is validated through simulations and compared to existing approaches, demonstrating its effectiveness and potential for future applications in intelligent transportation systems.",0,Synthesis of Reactive Protocols for Vehicle-to-Vehicle Communication
"This paper explores the concept of rapid recovery for systems with scarce faults. Traditional approaches to fault tolerance often rely on large numbers of redundancies or complex algorithms to recover from issues. However, for systems with scarce faults, such approaches can be over-engineered and inefficient. This paper proposes a novel approach to rapid recovery that is specifically tailored to systems with scarce faults. The approach involves identifying and prioritizing critical faults, efficiently allocating resources for recovery, and leveraging data-driven techniques for fault prediction and mitigation. The proposed approach is evaluated through simulation and case studies, demonstrating its effectiveness in achieving rapid recovery for systems with scarce faults. Overall, this paper offers a new perspective on fault tolerance that is both more efficient and effective for systems with scarce faults.",0,Rapid Recovery for Systems with Scarce Faults
"This paper proposes a new identification framework for the off-line computation of Moving-Horizon Observers (MHOs). The proposed framework is designed to improve the identification process for MHOs, which are widely used in the control of complex systems. The framework utilizes a combination of system identification techniques, including a particle filter and an optimization algorithm, to accurately estimate system parameters. The effectiveness of the proposed framework is demonstrated through experiments on a benchmark system, which shows promising results in terms of accuracy and efficiency. The contributions of this work will benefit researchers and engineers working on the design and implementation of MHOs for various control applications.",0,A New Identification Framework For Off-Line Computation of  Moving-Horizon Observers
"This paper presents the development of a dual sensor heat control system, designed to improve the precision and accuracy of temperature regulation in various applications. The system utilizes two independent temperature sensors, enabling it to measure and control temperature in real time. The design and implementation of the system is discussed, including the use of a microcontroller-based circuit and programming tools to enable automation and remote control capabilities. Experimental testing of the system is also presented, demonstrating its ability to regulate temperature within a narrow range, while maintaining high levels of stability and reliability. Overall, the developed dual sensor heat control system can be used in a wide variety of applications where precise and accurate temperature control is necessary for optimal performance.",0,Development of a Dual Sensor Heat Control System
"This paper proposes a Lyapunov method based online identification approach for nonlinear systems using Extreme Learning Machines (ELM). The Lyapunov method provides a theoretical foundation for system stability analysis, while the ELM algorithm offers fast and efficient learning capabilities. The proposed approach is capable of identifying both nonlinear dynamical systems and uncertain systems. The effectiveness of the proposed method is demonstrated through a case study involving the Van der Pol oscillator and an inverted pendulum system. The results show that the proposed Lyapunov method based online identification using ELM can efficiently and accurately identify nonlinear systems, with potential for applications in control, robotics, and other fields.",0,Lyapunov Method Based Online Identification of Nonlinear Systems Using  Extreme Learning Machines
"This paper presents a practical approach to determine a loop material flow pattern for automatic guided vehicle (AGV) systems on a facility layout. The proposed approach considers relevant factors, such as material types, processing times, distances, vehicle types, and traffic flow. A mathematical model is developed to optimize the loop path for AGVs, which aims to minimize the total operating cost and maximize the system throughput. A case study is presented to illustrate the effectiveness of the proposed approach, and the results show that it can improve the efficiency and productivity of the material handling process significantly. The approach can be applied to various industries where AGV systems are used to transport materials.",0,Determining a Loop Material Flow Pattern for Automatic Guided Vehicle  Systems on a Facility Layout
"This paper presents an optimal sequence-based linear quadratic Gaussian (LQG) control scheme over Transmission Control Protocol (TCP)-like networks subject to random transmission delays and packet losses. The proposed control scheme guarantees stability and optimality of the closed-loop system while considering the impact of network-induced delays and packet losses. By exploiting the sequence-based control structure, which incorporates the influence of future events, the proposed approach improves the control accuracy and efficiency in the presence of uncertain and time-varying communication delays. The effectiveness of the proposed approach is illustrated through numerical simulations under different network scenarios, demonstrating the potential for practical applications in the control of networked systems.",0,Optimal Sequence-Based LQG Control over TCP-like Networks Subject to  Random Transmission Delays and Packet Losses
"This technical report presents a new approach to observability in control systems using random observations. Observability is a crucial concept in control theory as it determines whether the internal state of a system can be reconstructed from external measurements. The proposed approach leverages the statistical properties of random observations to enhance system observability and improve control performance. The report provides a detailed description of the method, including mathematical formulations and algorithmic procedures. Simulation results demonstrate the effectiveness of the method in increasing observability and enhancing control performance in both linear and nonlinear systems. The approach has potential applications in various fields, including robotics, aerospace, and automotive systems.",0,Technical Report: Observability with Random Observations
This paper presents an approach for optimal control and estimation of networked linear systems using sequence-based methods. The proposed approach leverages the inherent structure of linear systems to identify optimal control inputs and estimate system states through a unified framework. The effectiveness and efficiency of the proposed approach are demonstrated through simulations in various scenarios with different network topologies and control objectives. Results show that the proposed approach can provide better performance compared to traditional control and estimation methods.,0,Optimal Sequence-Based Control and Estimation of Networked Linear  Systems
"This paper focuses on the design of a stabilization controller for a class of uncertain MIMO systems using the Additive-State-Decomposition Dynamic Inversion (ASDDI) technique. ASDDI is a novel approach that maps the uncertain system into a decomposed subsystem, which enables the controller to mitigate the effects of system uncertainty. The proposed method incorporates a feedback linearization approach to control the subsystems, which results in an improved control accuracy and robustness. Simulation results demonstrate the efficacy of the proposed ASDDI dynamic inversion control method compared to existing approaches, indicating its effectiveness in stabilizing uncertain MIMO systems. The proposed controller can serve as a robust control solution for various industrial applications.",0,Additive-State-Decomposition Dynamic Inversion Stabilized Control for a  Class of Uncertain MIMO Systems
"This paper proposes an additive-state-decomposition-based tracking control approach for the TORA benchmark system. The algorithm aims to achieve better tracking performance by splitting the original state into two components, which can be controlled separately using two different approaches. The first method is based on a classical feedback linearization controller, while the second method applies an adaptive controller to improve the system's robustness against parameter uncertainties. The simulations demonstrate the effectiveness of the proposed approach in achieving fast and accurate tracking while maintaining robustness in the presence of disturbances and uncertainties.",0,Additive-State-Decomposition-Based Tracking Control for TORA Benchmark
"This paper discusses the development of a predictive control strategy for a Permanent Magnet Synchronous Machine based on real-time dynamic optimization. The proposed approach aims to optimize the control inputs in real-time to achieve a desired performance while considering different constraints. The performance of the proposed model is evaluated through simulations and compared with the conventional PI control. The simulation results demonstrate that the proposed approach outperforms the conventional approach in terms of achieving a faster response, reducing overshoot and steady-state error.",0,Predictive Control of a Permanent Magnet Synchronous Machine based on  Real-Time Dynamic Optimization
"This paper proposes the design of a fuzzy logic based stator flux optimizer for Direct Torque Control (DTC) in permanent magnet synchronous motors (PMSM). Using fuzzy logic, the proposed optimizer is able to improve torque response and reduce torque ripple, which are crucial factors in the performance of PMSM. The proposed design is evaluated using simulations and compared with conventional DTC. The results show significant improvements in torque response, reduced torque ripple, and better dynamic response. The proposed fuzzy based stator flux optimizer offers a promising approach for designing efficient control systems for PMSM.",0,Fuzzy Based Stator Flux Optimizer Design For Direct Torque Control
"This paper discusses the use of modeling techniques for the control of symmetric aerial vehicles that are subjected to aerodynamic forces. A mathematical model is derived to describe the dynamics of such vehicles, taking into account the effects of symmetry and aerodynamic forces on their motion. A control strategy is then proposed based on this model, which is designed to regulate the vehicle's attitude and position in the presence of changes in aerodynamic forces. The efficacy of the proposed model and control strategy is evaluated through simulations, which demonstrate its ability to effectively stabilize the vehicle under varying environmental conditions. Overall, this study highlights the importance of accurate modeling for the control of symmetric aerial vehicles, and provides a valuable contribution to the field of aerospace engineering.",0,Modeling for Control of Symmetric Aerial Vehicles Subjected to  Aerodynamic Forces
"This paper presents the design of a smart embedded uninterrupted power supply (UPS) system for personal computers (PCs). The proposed UPS system employs advanced technologies such as digital signal processing (DSP) and microcontroller unit (MCU) to monitor and control the power supply to the PC ensuring uninterrupted power supply even in the event of a power failure. The proposed UPS system has been designed to be compact and efficient, capable of handling varying loads from the personal computer. The system's performance was evaluated using various tests, and the results demonstrate the system's effectiveness in providing uninterrupted power supply to personal computers. The proposed UPS system is an improvement over existing designs and could be adopted for use in other applications, such as medical equipment, automation systems and communication devices.",0,Design of a Smart Embedded Uninterrupted Power Supply System for  Personal Computers
"The purpose of this paper is to describe the development of an anti-collision model for vehicles. With the increasing number of vehicles on the road, the risk of collisions and accidents has also been rising. Therefore, the development of an effective anti-collision model has become a critical need. In this paper, we provide a detailed explanation of the model design and its underlying concept. The proposed model uses a combination of sensors and algorithms to detect and avoid obstacles on the road. We present the results of the model's testing on a simulation platform and provide a comparative analysis with other models. Finally, we conclude that the presented model is effective in collision avoidance and can be a promising solution to improve road safety.",0,Development of an Anti-collision Model for Vehicles
This paper presents a novel approach for the synchronization of a class of cyclic discrete-event systems that describe legged locomotion. The proposed method utilizes synchronization conditions to achieve a stable and coordinated movement of the legs in bipedal or quadrupedal robots. The paper presents a detailed mathematical analysis of the proposed method and evaluates its performance through simulations on a variety of legged locomotion systems. The results demonstrate the effectiveness of the proposed approach in achieving synchronized motion and improving stability and efficiency in legged locomotion. This paper provides valuable insights and practical applications in the design of controllers for legged robots.,0,Synchronization of a class of cyclic discrete-event systems describing  legged locomotion
"This paper presents the development and evaluation of a novel filtering technique called the Kernel-SME Filter for Multiple Target Tracking. The filter combines a kernel-based similarity measure with a sparse matrix embedding approach to efficiently and accurately track multiple targets in the presence of noise and clutter. The performance of the filter is compared to several state-of-the-art techniques on various simulated scenarios and real-world datasets. The results demonstrate the superiority of the Kernel-SME Filter in terms of accuracy, robustness, and computational efficiency. Overall, this work provides a promising solution for efficient and effective multiple target tracking in various applications, such as surveillance and autonomous vehicles.",0,The Kernel-SME Filter for Multiple Target Tracking
"This paper presents a stability analysis of delayed systems using Bode's integral. The study aims to investigate the robustness and stability of time-delay systems by analyzing the impact of delayed feedback on system performance. Using Bode's integral, the paper derives stability criteria for the systems under investigation. The results obtained indicate that the stability of the systems is greatly impacted by the time delay, where increasing the delay surpasses a critical value beyond which instability occurs. Moreover, the paper shows that the stability of the systems can be improved by implementing either a proportional control or a derivative control mechanism. The findings of this study are expected to contribute to the effective design and control of delay systems in various engineering fields.",0,Stability Analysis Of Delayed System Using Bodes Integral
"This paper proposes an optimized adaptive scheduling approach for managing electricity generation and consumption in microgrids. The goal is to balance the energy demand and supply while minimizing the operational cost and maintaining the stability of the grid. The proposed algorithm employs a combination of real-time data analysis, adaptive control, and predictive scheduling techniques to predict the short-term load demand and generation output, and adjust the schedule accordingly. Simulation results show that the proposed method outperforms traditional scheduling methods and can effectively handle fluctuating renewable energy resources.",0,Adaptive Electricity Scheduling in Microgrids
"This paper presents a novel approach for time synchronization in mobile networks with Markovian switching topology. The proposed methodology utilizes relative measurements to estimate clock skew and offset, allowing for improved accuracy and reliability of time synchronization. The model is designed to handle dynamic network topologies, providing a flexible and robust solution to the synchronization problem. Simulation results show significant improvements in synchronization accuracy compared to traditional methods, highlighting the potential benefits of the proposed approach for mobile network applications.",0,Estimation from Relative Measurements in Mobile Networks with Markovian  Switching Topology: Clock Skew and Offset Estimation for Time Synchronization
"This paper presents the use of Generalized Factor Analysis (GFA) as a model for complex systems. GFA is a statistical technique that allows for the identification and estimation of latent variables that represent underlying factors influencing observed variables. The application of GFA to complex systems enables the modeling of relationships between variables that may not be easily understood or measured directly. The paper describes the theoretical underpinnings of GFA, its advantages over other modeling techniques, and presents a case study of its application to a real-world complex system. The results demonstrate the effectiveness of GFA in providing new insights into complex systems, and its potential to be utilized in a wide range of fields, including economics, ecology, and social sciences.",0,Modeling complex systems by Generalized Factor Analysis
"This paper presents the development of a high-order sliding mode observer that is applied to torpedo guidance. The observer is designed to estimate the state variables of the system with a high degree of accuracy, despite the presence of disturbances and uncertainties. The proposed observer is able to guarantee finite-time convergence even when there are unknown inputs acting on the system. Simulations show that the observer is able to accurately estimate the state variables of the torpedo guidance system and outperforms other existing methods. The results suggest that the high-order sliding mode observer approach is a promising tool for improving the performance and reliability of torpedo guidance systems.",0,A High-Order Sliding Mode Observer: Torpedo Guidance Application
"In this report proofs are presented for a method for abstracting continuous dynamical systems by timed automata. The method is based on partitioning the state space of dynamical systems with invariant sets, which form cells representing locations of the timed automata.  To enable verification of the dynamical system based on the abstraction, conditions for obtaining sound, complete, and refinable abstractions are set up.  It is proposed to partition the state space utilizing sub-level sets of Lyapunov functions, since they are positive invariant sets. The existence of sound abstractions for Morse-Smale systems and complete and refinable abstractions for linear systems are proved.",1,Proofs for an Abstraction of Continuous Dynamical Systems Utilizing  Lyapunov Functions
"This paper presents a novel methodology to develop scheduling algorithms. The scheduling problem is phrased as a control problem, and control-theoretical techniques are used to design a scheduling algorithm that meets specific requirements. Unlike most approaches to feedback scheduling, where a controller integrates a basic scheduling algorithm and dynamically tunes its parameters and hence its performances, our methodology essentially reduces the design of a scheduling algorithm to the synthesis of a controller that closes the feedback loop. This approach allows the re-use of control-theoretical techniques to design efficient scheduling algorithms; it frames and solves the scheduling problem in a general setting; and it can naturally tackle certain peculiar requirements such as robustness and dynamic performance tuning. A few experiments demonstrate the feasibility of the approach on a real-time benchmark.",1,A control-theoretical methodology for the scheduling problem
"This work focuses on the convergence analysis of adaptive distributed beamforming schemes that can be reformulated as local random search algorithms via a random search framework. Once reformulated as local random search algorithms, it is proved that under two sufficient conditions: a) the objective function of the algorithm is continuous and all its local maxima are global maxima, and b) the origin is an interior point within the range of the considered transformation of the random perturbation, the corresponding adaptive distributed beamforming schemes converge both in probability and in mean. This proof of convergence is general since it can be applied to analyze randomized adaptive distributed beamforming schemes with any type of objective functions and probability measures as long as both the sufficient conditions are satisfied. Further, this framework can be generalized to analyze an asynchronous scheme where distributed transmitters can only update their beamforming coefficients asynchronously. Simulation results are also provided to validate our analyses.",1,A General Proof of Convergence for Adaptive Distributed Beamforming  Schemes
Periodic nonuniform sampling has been considered in literature as an effective approach to reduce the sampling rate far below the Nyquist rate for sparse spectrum multiband signals. In the presence of non-ideality the sampling parameters play an important role on the quality of reconstructed signal. Also the average sampling ratio is directly dependent on the sampling parameters that they should be chosen for a minimum rate and complexity. In this paper we consider the effect of sampling parameters on the reconstruction error and the sampling ratio and suggest feasible approaches for achieving an optimal sampling and reconstruction.,1,Parameter Selection in Periodic Nonuniform Sampling of Multiband Signals
Liouvillian systems were initially introduced within the framework of differential algebra. They can be seen as a natural extension of differential flat systems. Many physical non flat systems seem to be Liouvillian. We present in this paper an alternative definition to this class of systems using the language of diffieties and infinite prolongation theory.,1,Diffieties and Liouvillian Systems
"In this paper, Fuzzy Logic controller is developed for ac/ac Matrix Converter. Furthermore, Total Harmonic Distortion is reduced significantly. Space Vector Algorithm is a method to improve power quality of the converter output. But its quality is limited to 86.7%.We are introduced a Cross coupled DQ axis controller to improve power quality. The Matrix Converter is an attractive topology for High voltage transformation ratio. A Matlab / Simulink simulation analysis of the Matrix Converter system is provided. The design and implementation of fuzzy controlled Matrix Converter is described. This AC-AC system is proposed as an effective replacement for the conventional AC-DC-AC system which employs a two-step power conversion.",1,Fuzzy Controller for Matrix Converter System to Improve its Quality of  Output
"Ecommerce is an area where an Autonomic Computing system could be very effectively deployed. Ecommerce has created demand for high quality information technology services and businesses are seeking quality of service guarantees from their service providers. These guarantees are expressed as part of service level agreements. Properly adjusting tuning parameters for enforcement of the service level agreement is time-consuming and skills-intensive. Moreover, in case of changes to the workload, the setting of the parameters may no longer be optimum. In an ecommerce system, where the workload changes frequently, there is a need to update the parameters at regular intervals. This paper describes two approaches, one, using a proportional controller and two, using a fuzzy controller, to automate the tuning of MaxClients parameter of Apache web server based on the required response time and the current workload. This is an illustration of the self-optimizing characteristic of an autonomic computing system.",1,Regulating Response Time in an Autonomic Computing System: A Comparision  of Proportional Control and Fuzzy Control Approaches
"Satellite power system is a complex, highly interconnected hybrid system that exhibit nonlinear and mode switching behaviors. Directed factor graph is an inference model for fault diagnosis using probabilistic reasoning techniques. A novel approach for constructing the directed factor graph structure based on hybrid bond graph model is proposed. The system components status and their fault symptoms are treated as hypothesis and evidences respectively. The cause-effect relations between hypothesis and evidences are identified and concluded though qualitative equations and causal path analysis on hybrid bond graph model. A power supply module of a satellite power system is provided as case study to show the feasibility and validity of the proposed method.",1,Directed factor graph based fault diagnosis model construction for mode  switching satellite power system
"This paper proposes a method for abstracting control systems by timed game automata, and is aimed at obtaining automatic controller synthesis.  The proposed abstraction is based on partitioning the state space of a control system using positive and negative invariant sets, generated by Lyapunov functions. This partitioning ensures that the vector field of the control system is transversal to the facets of the cells, which induces some desirable properties of the abstraction. To allow a rich class of control systems to be abstracted, the update maps of the timed game automaton are extended.  Conditions on the partitioning of the state space and the control are set up to obtain sound abstractions. Finally, an example is provided to demonstrate the method applied to a control problem related to navigation.",1,Timed Game Abstraction of Control Systems
"Bisimulation relation has been successfully applied to computer science and control theory. In our previous work, simulation-based controllability and simulation-based observability are proposed, under which the existence of bisimilarity supervisor is guaranteed. However, a given specification automaton may not satisfy these conditions, and a natural question is how to compute a maximum permissive subspecification. This paper aims to answer this question and investigate the computation of the supremal simulation-based controllable and strong observable subautomata with respect to given specifications by the lattice theory. In order to achieve the supremal solution, three monotone operators, namely simulation operator, controllable operator and strong observable operator, are proposed upon the established complete lattice. Then, inequalities based on these operators are formulated, whose solution is the simulation-based controllable and strong observable set. In particular, a sufficient condition is presented to guarantee the existence of the supremal simulation-based controllable and strong observable subautomata. Furthermore, an algorithm is proposed to compute such subautomata.",1,Computation for Supremal Simulation-Based Controllable and Strong  Observable Subautomata
